1949-03-01,1.66
1949-04-01,4.42
1949-05-01,3.41
1949-06-01,0.02
1949-07-01,4.21
1949-08-01,4.29
1949-09-01,3.43
1949-10-01,1.92
1949-11-01,0.96
1949-12-01,2.3
1950-01-01,2.26
1950-02-01,4.44
1950-03-01,2.73
1950-04-01,1.66
1950-05-01,2.66
1950-06-01,2.18
1950-07-01,4.24
1950-08-01,4.97
1950-09-01,1.48
1950-10-01,1.71
1950-11-01,4.24
1950-12-01,4.32
1951-01-01,3.95
1951-02-01,3.05
1951-03-01,5.62
1951-04-01,2.44
1951-05-01,4.93
1951-06-01,2.97
1951-07-01,3.67
1951-08-01,2.53
1951-09-01,0.7
1951-10-01,3.77
1951-11-01,6.49
1951-12-01,4.28
1952-01-01,4.55
1952-02-01,1.38
1952-03-01,4.0
1952-04-01,5.05
1952-05-01,4.78
1952-06-01,3.64
1952-07-01,3.32
1952-08-01,4.63
1952-09-01,2.05
1952-10-01,0.94
1952-11-01,3.05
1952-12-01,4.12
1953-01-01,4.9
1953-02-01,2.37
1953-03-01,8.76
1953-04-01,5.2
1953-05-01,4.35
1953-06-01,1.82
1953-07-01,3.86
1953-08-01,2.1
1953-09-01,1.1
1953-10-01,4.3
1953-11-01,2.02
1953-12-01,4.42
1954-01-01,1.65
1954-02-01,1.81
1954-03-01,3.25
1954-04-01,2.7
1954-05-01,3.1
1954-06-01,1.32
1954-07-01,0.96
1954-08-01,6.09
1954-09-01,4.75
1954-10-01,1.99
1954-11-01,4.93
1954-12-01,3.03
1955-01-01,0.77
1955-02-01,3.01
1955-03-01,3.71
1955-04-01,1.97
1955-05-01,2.64
1955-06-01,2.52
1955-07-01,0.51
1955-08-01,10.86
1955-09-01,2.67
1955-10-01,6.87
1955-11-01,4.12
1955-12-01,0.25
1956-01-01,1.54
1956-02-01,4.18
1956-03-01,5.03
1956-04-01,2.78
1956-05-01,2.2
1956-06-01,2.99
1956-07-01,3.13
1956-08-01,2.56
1956-09-01,2.32
1956-10-01,3.61
1956-11-01,2.62
1956-12-01,3.29
1957-01-01,1.7
1957-02-01,2.43
1957-03-01,1.99
1957-04-01,4.51
1957-05-01,3.67
1957-06-01,1.85
1957-07-01,1.47
1957-08-01,2.87
1957-09-01,3.01
1957-10-01,3.27
1957-11-01,4.46
1957-12-01,5.26
1958-01-01,3.79
1958-02-01,2.98
1958-03-01,3.19
1958-04-01,6.14
1958-05-01,3.25
1958-06-01,2.55
1958-07-01,3.68
1958-08-01,2.36
1958-09-01,4.44
1958-10-01,5.46
1958-11-01,1.85
1958-12-01,1.25
1959-01-01,2.34
1959-02-01,1.69
1959-03-01,3.77
1959-04-01,1.91
1959-05-01,1.33
1959-06-01,4.2
1959-07-01,4.28
1959-08-01,4.45
1959-09-01,1.11
1959-10-01,4.83
1959-11-01,4.22
1959-12-01,4.64
1960-01-01,2.4
1960-02-01,4.43
1960-03-01,2.96
1960-04-01,3.05
1960-05-01,2.97
1960-06-01,1.74
1960-07-01,8.29
1960-08-01,6.26
1960-09-01,5.38
1960-10-01,2.82
1960-11-01,3.05
1960-12-01,3.04
1961-01-01,1.88
1961-02-01,3.96
1961-03-01,4.23
1961-04-01,5.08
1961-05-01,3.6
1961-06-01,2.86
1961-07-01,4.92
1961-08-01,3.13
1961-09-01,1.7
1961-10-01,2.21
1961-11-01,2.71
1961-12-01,3.04
1962-01-01,2.62
1962-02-01,3.74
1962-03-01,2.97
1962-04-01,3.0
1962-05-01,1.26
1962-06-01,3.73
1962-07-01,1.67
1962-08-01,5.71
1962-09-01,3.1
1962-10-01,3.15
1962-11-01,3.94
1962-12-01,2.26
1963-01-01,1.93
1963-02-01,2.55
1963-03-01,3.61
1963-04-01,1.27
1963-05-01,2.16
1963-06-01,2.72
1963-07-01,2.19
1963-08-01,3.21
1963-09-01,3.95
1963-10-01,0.14
1963-11-01,8.24
1963-12-01,2.31
1964-01-01,4.62
